time,open,high,low,y_f1m,volume,vn30_index
2019-05-31,897.5,898.0,878.0,878.0,97234,876.29
2019-06-03,875.0,875.3,855.2,859.0,101224,864.08
2019-06-04,861.9,866.3,856.1,865.0,121426,864.35
2019-06-05,872.1,872.7,864.5,866.4,99414,863.69
2019-06-06,866.8,866.8,853.6,866.5,136732,861.31
2019-06-07,868.2,874.8,867.0,874.8,86821,869.56
2019-06-10,878.1,883.3,875.0,878.5,96942,872.49
2019-06-11,877.1,880.9,875.7,877.0,87100,870.91
2019-06-12,875.0,876.2,868.7,868.7,95576,865.42
2019-06-13,865.6,865.8,858.0,865.0,125696,859.68
2019-06-14,865.7,865.9,858.9,858.9,92807,861.65
2019-06-17,860.6,860.9,852.5,854.0,87715,852.99
2019-06-18,851.5,852.9,848.1,851.6,74663,848.17
2019-06-19,857.5,857.9,854.2,856.8,39628,854.34
2019-06-20,856.9,867.8,856.2,865.0,38661,864.59
2019-06-21,883.8,885.0,879.0,885.0,77707,866.53
2019-06-24,884.5,889.4,881.6,881.6,86004,868.94
2019-06-25,879.7,881.6,875.1,875.1,97557,868.5
2019-06-26,873.6,875.7,871.9,872.6,82131,866.81
2019-06-27,873.0,873.5,856.9,856.9,98489,854.41
2019-06-28,854.5,867.9,846.2,867.9,134483,864.24
2019-07-01,877.0,889.2,876.2,888.4,83943,876.26
2019-07-02,886.5,886.7,873.2,874.0,162600,872.92
2019-07-03,871.5,875.0,866.2,874.0,136789,869.58
2019-07-04,878.9,888.0,878.4,886.0,112697,879.72
2019-07-05,887.0,887.0,882.2,882.5,99465,880.23
2019-07-08,877.5,879.0,866.8,873.5,102246,870.92
2019-07-09,871.3,875.5,866.8,874.5,118718,872.21
2019-07-10,879.5,883.2,876.4,877.6,95626,876.12
2019-07-11,884.0,885.8,879.2,880.0,121912,879.1
2019-07-12,883.8,884.2,873.0,873.6,109775,874.99
2019-07-15,870.2,879.0,870.2,879.0,102320,873.71
2019-07-16,877.2,882.5,876.8,880.8,87075,880.91
2019-07-17,881.3,883.0,876.9,878.0,67671,879.75
2019-07-18,876.0,877.0,870.8,870.8,26981,870.81
2019-07-19,880.5,882.5,878.4,880.5,74222,880.79
2019-07-22,878.0,880.9,874.7,874.8,68774,879.62
2019-07-23,877.0,887.5,875.1,886.0,106424,888.26
2019-07-24,887.5,889.5,883.2,885.0,103712,887.39
2019-07-25,884.3,889.3,883.9,885.0,89546,890.41
2019-07-26,885.0,886.2,882.7,886.2,65647,887.84
2019-07-29,886.0,888.3,882.3,885.9,81725,888.54
2019-07-30,887.7,888.5,874.5,874.5,92544,877.92
2019-07-31,873.3,885.0,873.2,885.0,92561,883.19
2019-08-01,881.3,883.9,876.5,882.5,125727,887.39
2019-08-02,876.8,881.8,875.4,880.5,91989,885.29
2019-08-05,877.1,878.9,873.3,874.0,80808,872.39
2019-08-06,863.0,868.9,860.6,868.0,114874,866.13
2019-08-07,868.0,869.1,863.4,865.0,88394,868.27
2019-08-08,868.1,871.3,865.2,869.2,89059,875.81
2019-08-09,871.5,872.5,869.6,869.7,69862,878.62
2019-08-12,870.2,875.4,869.5,874.7,47781,882.23
2019-08-13,872.4,873.4,869.0,872.1,46468,877.97
2019-08-14,876.5,879.7,876.4,877.6,38827,880.51
2019-08-15,868.8,890.4,867.7,890.4,29669,890.78
2019-08-16,877.1,889.3,876.0,879.1,100304,892.44
2019-08-19,881.9,884.8,880.0,883.5,83239,891.78
2019-08-20,882.7,884.4,881.0,882.3,66158,894.45
2019-08-21,882.9,887.9,882.7,887.3,82587,900.54
2019-08-22,888.5,890.0,884.6,886.6,64602,901.29
2019-08-23,887.7,889.7,886.1,887.8,52534,900.53
2019-08-26,881.5,885.8,880.8,885.5,76157,892.48
2019-08-27,886.8,887.7,881.0,881.0,60271,886.91
2019-08-28,882.0,882.9,878.3,880.9,73645,886.08
2019-08-29,880.9,884.6,880.0,884.6,57345,889.13
2019-08-30,887.0,887.4,884.1,886.0,51742,892.51
2019-09-03,885.5,886.6,882.9,883.1,36193,888.97
2019-09-04,884.4,887.3,882.8,887.0,54121,887.12
2019-09-05,888.7,888.8,885.6,886.0,47696,886.1
2019-09-06,886.4,887.7,885.4,886.9,42575,885.95
2019-09-09,887.0,887.5,885.8,886.0,22299,885.61
2019-09-10,886.0,886.4,882.5,882.6,44570,883.04
2019-09-11,883.0,884.7,882.6,884.7,38377,885.52
2019-09-12,886.0,887.9,885.7,887.1,35880,894.32
2019-09-13,887.3,902.4,887.3,901.6,62852,905.05
2019-09-16,902.4,904.2,900.4,902.2,41296,908.6
2019-09-17,901.2,908.8,901.2,908.0,48471,912.38
2019-09-18,908.1,911.9,905.6,910.5,51253,913.48
2019-09-19,911.8,917.1,908.6,917.1,42939,918.88
2019-09-20,914.4,915.3,911.5,914.0,51552,915.16
2019-09-23,913.7,916.5,907.0,907.0,57886,909.98
2019-09-24,907.3,911.4,906.8,909.9,70421,910.76
2019-09-25,908.5,913.3,905.9,911.1,70160,912.42
2019-09-26,912.5,916.7,911.3,916.1,72656,918.1
2019-09-27,915.5,924.5,915.2,923.0,87144,924.83
2019-09-30,926.0,936.0,922.1,922.1,94594,922.89
2019-10-01,923.6,930.0,921.7,930.0,95532,926.31
2019-10-02,929.0,931.5,918.2,920.8,100075,919.73
2019-10-03,916.8,926.0,914.2,926.0,86857,921.7
2019-10-04,925.8,926.8,917.2,918.6,94539,915.16
2019-10-07,919.0,920.1,911.4,912.2,68447,907.5
2019-10-08,912.7,918.9,911.2,916.6,84929,915.27
2019-10-09,916.0,918.8,911.3,914.8,73897,914.54
2019-10-10,915.0,918.3,913.0,913.0,76849,913.05
2019-10-11,915.6,917.4,913.7,915.5,69772,916.68
2019-10-14,919.9,925.4,918.5,922.7,57511,921.91
2019-10-15,922.7,924.5,921.1,924.2,52361,923.27
2019-10-16,926.4,927.6,923.5,923.6,52186,924.64
2019-10-17,924.0,926.2,918.8,918.8,47138,919.1
2019-10-18,923.3,924.2,919.0,921.4,49030,919.13
2019-10-21,920.5,920.7,917.5,918.1,47353,914.0
2019-10-22,919.9,920.8,918.0,919.2,45364,916.81
2019-10-23,919.2,919.5,917.3,919.5,42755,919.61
2019-10-24,920.4,925.8,920.0,925.8,46732,925.25
2019-10-25,925.7,927.0,924.1,925.9,48835,927.05
2019-10-28,927.6,929.5,925.2,926.5,47232,925.97
2019-10-29,927.0,927.8,925.6,926.0,32620,923.97
2019-10-30,925.5,931.8,925.0,928.4,65856,925.07
2019-10-31,929.7,931.2,924.6,926.5,60370,922.68
2019-11-01,926.9,935.0,926.1,933.5,65676,933.55
2019-11-04,937.0,938.8,935.3,937.0,55674,940.25
2019-11-05,937.0,939.7,936.2,938.0,48988,942.34
2019-11-06,937.2,940.3,937.1,937.9,43372,942.38
2019-11-07,937.9,941.8,936.9,941.8,36326,944.25
2019-11-08,942.0,943.1,940.1,942.5,41631,944.7
2019-11-11,941.3,941.8,938.6,939.2,31339,939.72
2019-11-12,940.1,944.4,939.4,942.9,53717,939.82
2019-11-13,941.5,942.6,935.5,937.2,63492,932.6
2019-11-14,937.9,938.4,933.1,934.7,50119,928.44
2019-11-15,935.3,937.1,931.7,933.8,65798,927.36
2019-11-18,934.5,935.1,927.8,929.0,53604,920.95
2019-11-19,929.6,930.4,927.1,929.7,52256,926.07
2019-11-20,929.2,929.6,921.0,921.0,55407,917.0
2019-11-21,918.0,918.8,899.0,899.0,60441,898.23
2019-11-22,909.0,910.5,893.1,901.5,88463,892.31
2019-11-25,902.5,903.4,894.5,902.9,94785,894.8
2019-11-26,904.8,907.3,903.5,905.5,57442,897.5
2019-11-27,905.7,906.7,897.8,899.5,74963,895.06
2019-11-28,897.0,897.2,887.7,892.3,81160,885.7
2019-11-29,891.0,894.7,889.8,891.1,68240,887.47
2019-12-02,892.3,893.0,878.0,878.0,83446,875.1
2019-12-03,875.3,884.4,871.1,875.1,131387,868.68
2019-12-04,871.5,887.8,871.5,887.8,119092,883.56
2019-12-05,887.6,889.5,883.6,885.0,70075,879.32
2019-12-06,885.6,888.6,884.2,884.7,67658,880.43
2019-12-09,885.3,887.5,875.5,879.2,65351,879.94
2019-12-10,878.7,879.7,872.0,877.0,92670,873.16
2019-12-11,877.0,884.0,870.6,884.0,93878,878.27
2019-12-12,884.1,887.3,882.4,885.0,63920,884.8
2019-12-13,888.3,888.9,881.0,881.5,68484,880.55
2019-12-16,880.8,882.5,875.6,877.4,64690,876.65
2019-12-17,878.0,878.0,868.0,868.0,73442,867.44
2019-12-18,867.0,868.0,860.7,861.5,76760,863.16
2019-12-19,861.8,867.7,859.0,861.2,75009,862.23
2019-12-20,866.0,870.5,864.5,869.4,69556,868.37
2019-12-23,870.7,875.9,868.1,868.1,76689,868.2
2019-12-24,867.8,871.6,862.8,871.5,99011,869.88
2019-12-25,873.0,876.0,871.5,873.8,67487,873.18
2019-12-26,874.0,877.5,871.1,871.1,72415,872.07
2019-12-27,870.2,879.3,868.6,879.3,72451,876.38
2019-12-30,880.5,881.8,876.7,878.3,56581,880.29
2019-12-31,878.2,879.8,874.8,876.3,62291,879.06
2020-01-02,877.5,886.3,876.5,886.3,70480,886.88
2020-01-03,887.1,887.9,879.5,879.5,70389,883.28
2020-01-06,877.5,883.5,871.6,872.0,83770,872.34
2020-01-07,873.9,877.8,871.6,875.0,83997,876.7
2020-01-08,868.0,871.0,863.4,863.7,90489,865.18
2020-01-09,869.1,876.2,868.7,874.8,75461,877.76
2020-01-10,876.1,884.4,875.4,878.7,82465,885.52
2020-01-13,881.0,883.1,877.6,879.5,69842,881.79
2020-01-14,880.5,885.8,880.1,882.3,74369,884.77
2020-01-15,882.0,884.3,880.1,883.8,59791,885.36
2020-01-16,886.5,892.3,885.5,892.1,54457,891.96
2020-01-17,895.0,895.5,889.5,893.5,70607,894.84
2020-01-20,893.0,897.2,891.6,896.9,60257,897.4
2020-01-21,896.0,904.6,896.0,902.2,63328,906.52
2020-01-22,902.7,909.1,901.8,909.0,64281,909.09
2020-01-30,903.6,904.0,873.0,873.0,105632,875.82
2020-01-31,879.0,879.4,845.0,852.0,139324,848.63
2020-02-03,847.1,850.0,811.0,841.0,183620,842.67
2020-02-04,844.8,851.0,831.2,842.2,194912,845.52
2020-02-05,848.5,849.5,835.7,841.8,139923,845.31
2020-02-06,846.0,861.4,844.0,860.5,140367,862.86
2020-02-07,856.4,859.4,850.6,857.0,125635,863.49
2020-02-10,851.0,851.5,845.6,846.1,107072,852.87
2020-02-11,849.0,856.5,847.1,850.3,103659,856.39
2020-02-12,849.1,864.7,849.1,856.6,128526,863.23
2020-02-13,855.5,856.9,849.6,855.1,131133,864.16
2020-02-14,859.5,864.0,858.3,861.8,126261,865.86
2020-02-17,863.2,865.4,859.5,863.8,86306,866.27
2020-02-18,862.7,864.0,856.0,856.0,74707,861.71
2020-02-19,857.9,865.8,856.5,865.8,82723,863.84
2020-02-20,867.5,873.5,865.8,871.7,64539,871.4
2020-02-21,868.0,872.0,861.4,862.8,112375,868.89
2020-02-24,850.0,850.7,829.0,829.0,128478,837.4
2020-02-25,825.0,842.2,820.0,841.0,162837,849.58
2020-02-26,825.0,841.5,824.0,836.6,179965,841.68
2020-02-27,834.5,847.2,832.4,847.2,156792,848.34
2020-02-28,833.0,837.9,816.6,830.1,203810,831.97
2020-03-02,834.8,844.9,831.5,839.6,118761,835.42
2020-03-03,846.5,849.4,838.0,838.0,136611,837.99
2020-03-04,836.2,842.4,834.6,841.1,123322,837.99
2020-03-05,845.1,848.4,836.0,836.0,105182,839.12
2020-03-06,828.9,834.0,822.3,832.3,141416,835.97
2020-03-09,796.2,798.0,774.1,774.1,131999,782.85
2020-03-10,768.0,791.9,760.2,781.5,207615,789.51
2020-03-11,778.9,784.0,726.8,745.0,212493,758.16
2020-03-12,718.0,721.9,694.0,694.0,194113,719.21
2020-03-13,668.0,729.0,661.0,712.3,228204,716.65
2020-03-16,699.0,705.0,668.0,674.9,186102,698.18
2020-03-17,682.0,705.0,675.2,700.6,216320,699.73
2020-03-18,699.9,704.5,681.7,688.0,174759,700.65
2020-03-19,686.0,688.0,671.8,678.0,139677,679.55
2020-03-20,672.8,677.8,668.0,672.1,145359,673.7
2020-03-23,642.0,644.9,625.1,625.1,97093,632.86
2020-03-24,634.5,636.9,620.0,626.0,210798,625.43
2020-03-25,639.9,649.5,636.2,648.3,167871,652.31
2020-03-26,642.1,643.9,625.5,626.1,176064,646.7
2020-03-27,632.3,635.0,605.0,615.0,204113,642.23
2020-03-30,604.9,604.9,578.7,583.0,202159,613.02
2020-03-31,592.0,602.7,560.0,578.7,226261,610.76
2020-04-01,583.0,601.2,577.5,590.0,218566,628.79
2020-04-03,604.0,615.8,603.2,613.9,181611,649.15
2020-04-06,639.9,656.8,636.3,656.8,123780,682.65
2020-04-07,675.8,682.0,658.3,677.0,228037,693.61
2020-04-08,661.0,675.0,656.8,675.0,193063,691.17
2020-04-09,681.0,689.5,678.0,680.2,194931,700.32
2020-04-10,680.2,686.0,672.1,682.0,210246,695.74
2020-04-13,676.1,696.5,676.1,689.7,202584,706.37
2020-04-14,697.1,705.8,688.0,705.2,186742,713.81
2020-04-15,705.9,719.5,705.8,717.5,151019,722.8
2020-04-16,716.9,728.4,714.0,725.2,102626,726.57
2020-04-17,723.0,724.5,710.5,716.5,178181,734.98
2020-04-20,713.5,718.5,710.0,710.0,159470,736.31
2020-04-21,703.5,703.9,668.0,670.1,230517,706.65
2020-04-22,662.6,689.7,659.1,686.9,258419,714.42
2020-04-23,691.0,696.0,678.9,678.9,260194,717.49
2020-04-24,680.0,698.5,675.0,697.1,235828,725.05
2020-04-27,706.9,710.0,688.0,692.5,209723,719.66
2020-04-28,689.0,701.5,684.2,694.0,240653,715.74
2020-04-29,696.0,707.1,692.6,702.5,223231,715.33
2020-05-04,680.1,695.7,678.1,684.0,202008,709.35
2020-05-05,689.0,698.0,688.2,695.3,190570,711.01
2020-05-06,696.0,718.0,695.3,718.0,179060,725.94
2020-05-07,718.0,746.9,717.5,742.0,212402,739.98
2020-05-08,748.0,792.5,723.1,744.0,276292,760.15
2020-05-11,758.3,775.0,748.1,762.2,241815,777.13
2020-05-12,759.1,766.0,749.8,759.1,261592,782.45
2020-05-13,755.0,781.0,748.1,770.3,274565,783.69
2020-05-14,762.1,774.0,759.8,768.0,220617,780.73
2020-05-15,773.0,777.0,763.0,766.7,185787,773.95
2020-05-18,769.8,788.0,767.1,788.0,157405,787.27
2020-05-19,805.3,813.7,792.5,799.5,158811,799.31
2020-05-20,799.0,807.5,794.0,807.5,153550,803.32
2020-05-21,807.5,864.0,805.1,864.0,90311,815.55
2020-05-22,789.0,794.5,768.9,768.9,183398,803.14
2020-05-25,776.5,786.0,772.3,782.0,196856,807.25
2020-05-26,790.0,809.4,788.1,809.4,181518,815.01
2020-05-27,810.9,813.0,781.1,782.9,208309,801.36
2020-05-28,788.0,796.5,778.3,790.0,234116,804.06
2020-05-29,788.6,792.8,776.1,785.0,185260,806.23
2020-06-01,794.9,812.0,793.5,811.0,147528,821.47
2020-06-02,813.9,815.2,800.6,808.1,205836,818.7
2020-06-03,820.1,821.8,811.0,819.0,204025,824.29
2020-06-04,821.0,822.3,813.3,815.0,131414,823.77
2020-06-05,813.0,825.0,809.3,825.0,143854,826.47
2020-06-08,832.0,845.0,831.0,836.5,159338,838.52
2020-06-09,836.5,838.8,827.0,827.0,157697,837.02
2020-06-10,829.5,840.8,825.9,839.3,185721,839.11
2020-06-11,833.9,838.8,795.0,795.0,191947,806.87
2020-06-12,783.5,806.4,778.1,805.0,300905,807.76
2020-06-15,796.5,803.5,765.2,775.0,208388,778.71
2020-06-16,793.9,801.5,790.8,798.0,212214,798.82
2020-06-17,798.8,802.9,793.1,800.7,176293,796.43
2020-06-18,794.1,803.6,790.8,797.1,100844,797.08
2020-06-19,790.0,800.0,789.0,798.6,130018,808.28
2020-06-22,800.2,805.8,793.0,797.9,156049,809.97
2020-06-23,791.1,800.4,791.1,796.0,175272,807.61
2020-06-24,796.0,798.3,783.5,785.0,143297,801.62
2020-06-25,776.2,782.8,775.0,781.0,172194,796.51
2020-06-26,787.8,788.5,776.1,778.1,142205,795.53
2020-06-29,776.7,776.7,753.6,763.0,218029,774.81
2020-06-30,769.0,770.4,751.0,752.5,197428,770.53
2020-07-01,755.9,769.9,753.1,768.6,197988,786.82
2020-07-02,770.6,778.0,762.6,773.0,219722,785.59
2020-07-03,774.8,776.5,768.7,772.8,167568,789.87
2020-07-06,780.3,798.3,780.3,798.3,128165,803.46
2020-07-07,797.8,806.3,791.6,794.0,192970,805.68
2020-07-08,793.1,802.1,791.1,802.1,182464,805.06
2020-07-09,801.9,820.3,801.0,815.2,201665,817.08
2020-07-10,819.7,819.7,798.9,803.7,216441,809.02
2020-07-13,811.0,813.0,798.7,803.0,198350,806.17
2020-07-14,799.5,805.2,792.3,804.2,192988,805.37
2020-07-15,815.0,822.0,812.5,817.0,172911,810.16
2020-07-16,814.1,817.4,810.0,816.0,96189,819.83
2020-07-17,811.0,813.4,805.4,807.9,162893,814.16
2020-07-20,804.9,806.0,795.5,796.5,137102,803.36
2020-07-21,799.0,805.0,793.5,805.0,155450,804.7
2020-07-22,804.0,805.4,791.0,792.0,146210,797.85
2020-07-23,793.5,798.5,787.6,797.1,175591,800.29
2020-07-24,792.6,793.3,759.0,765.0,234252,772.29
2020-07-27,746.0,747.0,711.6,711.6,255235,729.93
2020-07-28,715.0,748.3,715.0,741.7,322020,756.17
2020-07-29,728.0,733.0,698.3,720.7,354161,735.16
2020-07-30,726.3,740.9,723.9,730.2,345205,746.02
2020-07-31,718.0,735.5,710.2,725.0,344925,740.73
2020-08-03,732.0,745.9,730.5,742.0,234799,757.86
2020-08-04,758.0,762.0,751.1,762.0,234993,768.22
2020-08-05,758.7,779.9,756.7,777.5,230438,780.71
2020-08-06,777.6,786.8,768.4,776.0,262783,781.6
2020-08-07,773.0,783.5,772.0,780.6,263978,782.15
2020-08-10,787.2,794.5,782.4,782.4,178671,784.3
2020-08-11,787.9,788.9,778.6,787.0,209054,784.57
2020-08-12,783.0,791.0,782.5,791.0,174045,788.42
2020-08-13,793.8,799.6,792.1,798.3,144356,795.09
2020-08-14,798.7,803.4,788.4,793.5,188374,791.98
2020-08-17,792.7,796.0,781.6,792.5,195848,791.54
2020-08-18,794.0,795.0,785.0,788.0,195165,786.95
2020-08-19,788.8,794.1,786.1,793.0,137310,789.41
2020-08-20,789.6,793.1,781.2,785.0,147705,786.11
2020-08-21,785.2,792.9,782.9,792.9,145073,793.6
2020-08-24,801.1,815.5,801.1,815.5,141150,809.69
2020-08-25,824.0,824.5,813.0,813.0,178048,815.18
2020-08-26,812.5,819.0,811.3,813.2,158386,812.36
2020-08-27,813.0,819.0,812.5,819.0,126361,814.55
2020-08-28,822.3,831.4,822.3,823.0,143347,821.93
2020-08-31,829.0,830.5,821.5,824.1,140117,823.93
2020-09-01,821.7,838.0,821.0,837.4,143785,832.03
2020-09-03,847.4,850.0,836.6,850.0,172267,843.64
2020-09-04,838.6,846.6,836.6,844.8,171193,840.54
2020-09-07,848.0,848.0,821.7,821.7,164502,824.36
2020-09-08,824.8,830.9,817.7,829.5,215574,827.57
2020-09-09,819.0,831.2,814.9,830.0,223531,824.42
2020-09-10,831.4,836.5,823.5,823.5,157280,825.85
2020-09-11,825.0,830.2,821.2,827.9,141856,825.56
2020-09-14,832.1,836.5,830.9,834.0,100334,832.24
2020-09-15,834.0,835.9,832.0,833.0,74780,833.33
2020-09-16,832.1,834.6,831.6,834.6,56137,834.5
2020-09-17,833.3,836.6,827.1,831.0,70142,831.84
2020-09-18,834.9,848.0,833.4,846.3,111328,841.26
2020-09-21,846.2,856.8,845.8,848.0,130603,851.54
2020-09-22,846.3,853.5,845.1,850.0,134879,853.68
2020-09-23,854.3,858.7,851.0,854.1,132366,858.3
2020-09-24,850.0,854.2,847.6,853.1,110306,853.21
2020-09-25,856.0,856.9,848.5,854.9,100626,854.71
2020-09-28,858.2,862.9,856.1,862.9,92142,863.31
2020-09-29,865.0,868.2,854.1,854.1,121353,856.2
2020-09-30,855.0,860.3,851.3,859.8,158810,858.54
2020-10-01,864.0,867.0,861.7,867.0,114067,867.58
2020-10-02,865.6,867.5,854.0,861.5,132045,861.51
2020-10-05,866.8,869.8,864.0,868.8,89923,867.7
2020-10-06,871.8,872.0,864.0,867.7,120138,871.37
2020-10-07,867.2,873.0,866.6,867.0,109263,870.85
2020-10-08,869.0,869.4,864.5,868.7,106731,869.82
2020-10-09,869.3,871.7,868.1,871.6,79669,874.53
2020-10-12,875.0,878.8,873.0,875.0,90602,874.9
2020-10-13,874.0,876.9,872.5,876.4,72574,878.35
2020-10-14,876.6,894.8,876.6,894.8,93254,892.15
2020-10-15,898.0,903.0,893.1,899.2,95986,899.2
2020-10-16,893.0,898.0,888.6,895.1,137000,901.59
2020-10-19,898.0,903.4,896.5,903.4,95453,901.47
2020-10-20,900.5,911.2,899.6,911.2,108098,909.49
2020-10-21,913.8,918.4,906.0,908.5,122699,906.1
2020-10-22,906.5,924.0,903.8,924.0,122931,918.3
2020-10-23,927.0,937.3,925.4,935.0,125668,930.3
2020-10-26,935.9,949.5,927.0,927.0,127361,919.56
2020-10-27,926.9,931.9,916.7,920.0,178135,915.46
2020-10-28,921.3,921.9,894.2,895.9,179579,888.88
2020-10-29,892.0,899.5,879.5,887.5,215546,886.68
2020-10-30,891.0,896.6,875.1,896.6,215946,892.55
2020-11-02,900.1,907.0,895.4,904.0,134228,899.27
2020-11-03,909.0,910.9,903.3,908.3,117427,902.14
2020-11-04,908.3,918.3,906.6,912.3,125832,905.48
2020-11-05,914.4,920.0,909.5,910.2,131648,903.64
2020-11-06,911.2,912.8,903.2,908.3,112103,902.91
2020-11-09,914.0,923.0,913.8,923.0,98304,917.42
2020-11-10,934.5,935.4,921.0,921.0,130274,916.5
2020-11-11,922.5,923.0,912.0,921.4,140162,916.68
2020-11-12,921.0,928.0,920.6,927.9,106758,923.0
2020-11-13,927.1,936.0,926.5,935.9,90068,931.2
2020-11-16,941.0,942.6,916.0,916.9,183716,915.97
2020-11-17,918.0,938.0,918.0,938.0,124391,934.65
2020-11-18,938.0,942.5,930.1,936.0,146005,937.67
2020-11-19,935.9,946.3,935.4,944.2,82732,944.92
2020-11-20,950.1,954.0,944.4,952.4,90552,950.89
2020-11-23,952.9,961.0,948.4,959.4,106812,960.03
2020-11-24,960.9,965.4,952.1,964.0,153972,959.61
2020-11-25,966.2,970.0,960.0,960.0,127581,960.63
2020-11-26,959.9,975.9,958.2,970.2,114082,964.16
2020-11-27,970.2,975.9,967.2,974.5,90902,971.11
2020-11-30,975.5,975.6,966.0,966.0,92465,965.89
2020-12-01,960.5,981.0,959.6,980.3,114299,976.35
2020-12-02,979.5,986.0,979.0,979.0,99864,979.95
2020-12-03,980.1,989.0,980.0,988.0,86101,985.44
2020-12-04,989.2,992.7,983.0,987.0,96277,984.34
2020-12-07,989.5,996.2,986.2,994.5,80839,992.01
2020-12-08,994.4,997.3,990.0,993.0,97422,993.61
2020-12-09,995.0,1008.0,995.0,1008.0,93382,1004.03
2020-12-10,1007.5,1010.5,997.3,1002.0,110228,994.28
2020-12-11,1003.0,1009.4,998.6,1008.1,97171,1008.65
2020-12-14,1012.1,1026.0,1012.1,1026.0,90195,1024.28
2020-12-15,1026.5,1027.5,1010.5,1014.7,123437,1013.02
2020-12-16,1018.6,1029.9,1017.6,1028.0,132991,1029.72
2020-12-17,1025.0,1027.4,1011.6,1016.3,144728,1016.95
2020-12-18,1026.0,1044.5,1025.0,1043.5,120268,1036.65
2020-12-21,1043.2,1059.8,1042.6,1057.0,134380,1049.71
2020-12-22,1057.0,1063.1,1050.7,1060.3,150496,1052.23
2020-12-23,1063.0,1067.6,1051.0,1055.0,136370,1045.7
2020-12-24,1058.5,1060.7,1026.3,1042.6,230696,1033.95
2020-12-25,1045.0,1064.9,1034.0,1064.9,158420,1052.13
2020-12-28,1069.5,1073.8,1056.6,1066.0,164755,1054.23
2020-12-29,1066.0,1073.0,1063.3,1067.1,116122,1058.39
2020-12-30,1066.0,1079.1,1064.5,1070.1,129172,1059.16
2020-12-31,1072.4,1083.9,1068.9,1083.9,137830,1070.77
2021-01-04,1091.0,1115.0,1090.2,1109.4,116484,1091.87
2021-01-05,1106.5,1115.7,1100.1,1111.0,151856,1104.3
2021-01-06,1116.5,1132.5,1114.1,1125.0,163112,1113.72
2021-01-07,1134.8,1148.9,1124.2,1148.9,172555,1130.59
2021-01-08,1146.7,1176.6,1146.0,1176.6,191787,1147.86
2021-01-11,1180.9,1196.8,1177.2,1193.1,123682,1163.4
2021-01-12,1197.9,1198.0,1184.2,1191.9,159585,1169.03
2021-01-13,1195.0,1201.6,1179.0,1192.0,150208,1164.57
2021-01-14,1190.8,1195.6,1182.0,1188.9,157233,1168.99
2021-01-15,1191.3,1194.9,1188.1,1190.5,94376,1182.2
2021-01-18,1193.1,1194.1,1177.0,1177.0,91660,1173.34
2021-01-19,1178.0,1179.0,1094.7,1104.8,220843,1107.32
2021-01-20,1110.0,1125.0,1067.3,1125.0,247536,1116.21
2021-01-21,1128.8,1151.5,1113.0,1150.7,148094,1151.3
2021-01-22,1183.0,1189.2,1168.1,1173.5,186904,1156.58
2021-01-25,1172.0,1178.4,1166.4,1173.1,133912,1154.29
2021-01-26,1171.8,1173.3,1115.0,1133.0,242403,1125.09
2021-01-27,1127.5,1134.8,1078.0,1082.2,285857,1083.63
2021-01-28,1050.0,1050.0,1006.5,1006.5,154602,1010.75
2021-01-29,974.0,1076.9,966.3,1076.9,250006,1048.31
2021-02-01,1065.0,1075.8,1030.0,1030.0,239917,1029.86
2021-02-02,1039.0,1098.6,1031.0,1092.0,237857,1079.7
2021-02-03,1100.2,1143.0,1097.0,1124.9,211524,1117.98
2021-02-04,1126.6,1134.0,1106.2,1115.0,274032,1117.74
2021-02-05,1125.0,1146.0,1122.2,1139.9,165836,1135.5
2021-02-08,1138.2,1139.5,1075.0,1092.0,260500,1093.84
2021-02-09,1100.0,1142.9,1095.0,1130.3,203704,1129.49
2021-02-17,1140.5,1176.6,1140.1,1176.6,117320,1174.91
2021-02-18,1183.0,1187.3,1166.6,1187.3,120131,1187.94
2021-02-19,1176.0,1193.3,1168.9,1178.0,168285,1180.59
2021-02-22,1182.4,1199.8,1169.1,1173.1,183570,1180.55
2021-02-23,1178.1,1197.9,1176.2,1186.4,214381,1182.47
2021-02-24,1191.3,1199.8,1148.2,1162.0,208243,1167.18
2021-02-25,1177.0,1182.0,1159.7,1182.0,207220,1169.82
2021-02-26,1161.8,1179.9,1146.1,1174.0,200027,1173.6
2021-03-01,1183.5,1194.0,1182.4,1193.0,104843,1191.83
2021-03-02,1198.1,1201.5,1186.0,1194.0,137512,1194.71
2021-03-03,1192.2,1200.5,1190.2,1199.5,125104,1195.6
2021-03-04,1195.9,1200.7,1165.0,1181.3,186086,1174.29
2021-03-05,1168.9,1175.4,1159.7,1169.0,169038,1174.16
2021-03-08,1180.6,1183.4,1160.6,1165.0,156864,1170.0
2021-03-09,1165.1,1171.0,1149.0,1158.5,189726,1163.0
2021-03-10,1161.9,1178.9,1156.2,1178.9,175676,1172.26
2021-03-11,1185.0,1194.3,1184.1,1191.3,126936,1188.71
2021-03-12,1192.9,1194.2,1183.5,1190.0,118929,1187.81
2021-03-15,1189.0,1192.0,1186.6,1188.8,79779,1190.86
2021-03-16,1191.1,1191.5,1180.1,1186.2,97666,1187.84
2021-03-17,1184.1,1197.8,1182.7,1197.8,116145,1193.45
2021-03-18,1204.1,1212.0,1203.0,1211.5,82601,1211.54
2021-03-19,1203.9,1210.5,1199.2,1208.0,113655,1203.36
