time,open,high,low,y_f1m,volume,vn30_index
2023-10-13 10:00:00,1153.7,1154.4,1151.6,1153.7,21630,1159.02
2023-10-13 11:00:00,1153.7,1154.1,1148.9,1149.1,21093,1156.07
2023-10-13 13:00:00,1149.0,1151.7,1146.2,1151.3,50078,1156.19
2023-10-13 14:00:00,1151.2,1165.0,1151.2,1161.1,74070,1166.66
2023-10-16 10:00:00,1157.7,1157.9,1152.7,1153.3,36983,1160.59
2023-10-16 11:00:00,1153.3,1153.5,1151.0,1152.1,15665,1159.6
2023-10-16 13:00:00,1152.3,1156.3,1150.6,1151.4,46505,1157.75
2023-10-16 14:00:00,1151.7,1153.5,1143.6,1146.5,63049,1153.21
2023-10-17 10:00:00,1149.5,1155.0,1148.2,1154.0,42991,1155.92
2023-10-17 11:00:00,1154.1,1158.6,1153.9,1158.6,25669,1159.72
2023-10-17 13:00:00,1158.5,1158.8,1152.7,1156.7,53033,1158.13
2023-10-17 14:00:00,1156.7,1156.9,1121.0,1134.9,67247,1141.03
2023-10-18 10:00:00,1136.3,1138.2,1132.2,1137.6,44661,1136.31
2023-10-18 11:00:00,1137.4,1142.2,1137.4,1141.5,32489,1141.81
2023-10-18 13:00:00,1141.8,1142.5,1132.6,1135.0,63906,1132.97
2023-10-18 14:00:00,1135.2,1136.1,1110.0,1125.0,82538,1125.56
2023-10-19 10:00:00,1120.9,1121.0,1112.5,1115.0,45996,1111.2
2023-10-19 11:00:00,1115.0,1119.7,1114.1,1119.3,25741,1114.28
2023-10-19 13:00:00,1119.3,1121.3,1113.0,1120.1,55956,1113.76
2023-10-19 14:00:00,1119.3,1121.0,1111.0,1112.0,51824,1104.89
2023-10-23 10:00:00,1111.5,1112.4,1104.2,1105.0,53829,1107.55
2023-10-23 11:00:00,1105.4,1107.0,1100.1,1101.5,30507,1104.8
2023-10-23 13:00:00,1101.8,1107.0,1094.2,1102.1,98864,1105.42
2023-10-23 14:00:00,1102.4,1107.8,1095.1,1104.9,82158,1106.85
2023-10-24 10:00:00,1113.0,1113.1,1102.1,1104.6,58204,1104.14
2023-10-24 11:00:00,1104.8,1109.8,1102.1,1108.8,32268,1107.1
2023-10-24 13:00:00,1109.7,1117.5,1109.7,1116.0,73770,1115.15
2023-10-24 14:00:00,1116.0,1121.3,1111.5,1112.0,65136,1117.12
2023-10-25 10:00:00,1118.9,1122.9,1118.9,1120.5,45336,1123.01
2023-10-25 11:00:00,1120.5,1121.5,1119.2,1120.8,15999,1121.28
2023-10-25 13:00:00,1120.9,1121.0,1115.6,1117.8,67546,1119.24
2023-10-25 14:00:00,1117.4,1117.4,1108.0,1109.2,65293,1113.32
2023-10-26 10:00:00,1067.4,1074.4,1064.2,1065.0,70202,1066.77
2023-10-26 11:00:00,1064.8,1068.4,1062.1,1067.0,34334,1067.22
2023-10-26 13:00:00,1067.0,1077.6,1059.4,1062.6,110102,1062.17
2023-10-26 14:00:00,1061.1,1071.9,1052.0,1060.0,86703,1064.95
2023-10-27 10:00:00,1066.0,1068.0,1059.1,1063.5,64705,1060.44
2023-10-27 11:00:00,1063.5,1066.1,1061.5,1062.4,29348,1061.74
2023-10-27 13:00:00,1061.6,1063.2,1050.3,1058.5,106071,1055.24
2023-10-27 14:00:00,1058.3,1069.5,1050.6,1068.5,99116,1067.57
2023-10-30 10:00:00,1055.3,1058.6,1052.7,1056.1,50775,1055.33
2023-10-30 11:00:00,1056.4,1058.9,1053.8,1057.9,30216,1058.48
2023-10-30 13:00:00,1057.9,1066.3,1056.5,1065.6,69258,1066.38
2023-10-30 14:00:00,1065.8,1066.5,1039.0,1039.9,74586,1047.63
2023-10-31 10:00:00,1044.0,1046.6,1041.0,1044.9,59159,1043.26
2023-10-31 11:00:00,1044.9,1053.2,1044.9,1052.0,44249,1049.79
2023-10-31 13:00:00,1052.5,1053.2,1042.7,1047.6,96909,1044.96
2023-10-31 14:00:00,1047.8,1050.8,1037.0,1039.7,103784,1039.38
2023-11-01 10:00:00,1044.7,1049.4,1040.8,1048.2,63328,1045.42
2023-11-01 11:00:00,1048.2,1049.2,1046.2,1046.9,25408,1042.76
2023-11-01 13:00:00,1046.6,1047.9,1039.2,1043.2,81657,1041.32
2023-11-01 14:00:00,1043.1,1052.0,1042.1,1047.5,93352,1051.65
2023-11-02 10:00:00,1057.0,1065.4,1055.5,1064.7,64172,1066.52
2023-11-02 11:00:00,1064.5,1066.3,1062.5,1065.6,24557,1065.76
2023-11-02 13:00:00,1065.7,1072.9,1063.3,1072.0,77872,1073.72
2023-11-02 14:00:00,1072.0,1088.0,1072.0,1087.0,89927,1087.5
2023-11-03 10:00:00,1088.9,1091.6,1085.5,1086.8,54886,1086.5
2023-11-03 11:00:00,1086.8,1087.6,1084.7,1086.8,23189,1085.64
2023-11-03 13:00:00,1086.8,1094.4,1085.8,1090.9,82713,1091.49
